group_id,item_id,block,item,signal,sem_relatedness,phon_relatedness,path,image_file,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,key_resp.rt,key_resp.duration,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,thisRow.t,notes,trial.started,text.started,text_2.started,text.stopped,text_2.stopped,image.started,key_resp.started,signal_text.started,image.stopped,signal_text.stopped,key_resp.stopped,trial.stopped,test.key_resp.keys,next_trial.started,key_resp_2.started,continue_text.started,continue_text.stopped,next_trial.stopped,test.key_resp_2.keys,test.key_resp_2.rt,test.key_resp_2.duration,test.key_resp.rt,test.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
8,8,go,basket,None,none,none,images/020 .bmp,020 .bmp,0,0,0,None,f,5.568170042010024,None,,,0,0,0,7,0.025654500001110137,,0.02165770801366307,0.025654500001110137,0.4971574580122251,0.5137741249927785,0.9932907909969799,0.9977551659976598,0.9977551659976598,1.3901352910033893,2.988888624997344,2.988888624997344,2.988888624997344,2.9864418329962064,None,2.986474833014654,2.988888624997344,2.988888624997344,3.981621582992375,8.564122415991733,f,5.568170042010024,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
11,11,go,basket,None,none,none,images/020 .bmp,020 .bmp,1,1,0,space,f,55.11607874900801,None,1.898586791998241,None,0,1,1,10,8.573807166016195,,8.567782500002068,8.573807166016195,9.055288125004154,9.0729590409901,9.551790333003737,9.557047083013458,9.557047083013458,9.963854208006524,,,,11.46025199998985,space,11.46032854099758,11.465870874992106,11.465870874992106,12.454760958004044,66.58395666599972,f,55.11607874900801,None,1.898586791998241,None,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
22,22,go-signal,basket,basket,same,same,images/020 .bmp,020 .bmp,2,2,0,None,f,0.8125311659823637,None,,,0,2,2,21,66.59158700000262,,66.5899661250005,66.59158700000262,67.07047570799477,67.07867683301447,67.55610049999086,67.57062650000444,67.57062650000444,67.97049516599509,69.5559630409989,69.5559630409989,69.5559630409989,69.55477695801528,None,69.55481004100875,69.57016033300897,69.57016033300897,,70.3838447080052,f,0.8125311659823637,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
4,4,go,apple,None,none,none,images/006 .bmp,006 .bmp,3,3,0,None,f,0.7112558750086464,None,,,0,3,3,3,70.38863858301193,,70.38698616600595,70.38863858301193,70.86998054099968,70.87491549999686,71.3560654160101,71.37005891601439,71.37005891601439,71.7704359999916,73.35601683301502,73.35601683301502,73.35601683301502,73.35484562499914,None,73.35487695800839,73.37031112500699,73.37031112500699,,74.08390575001249,f,0.7112558750086464,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
12,12,go,basket,None,none,none,images/020 .bmp,020 .bmp,4,4,0,None,f,0.36749012500513345,None,,,0,4,4,11,74.08873995800968,,74.08727462499519,74.08873995800968,74.57033958300599,74.57604466599878,75.05628950000391,75.07331954099936,75.07331954099936,75.47444512500078,77.05823379100184,77.0618552500091,77.05823379100184,77.05969962500967,None,77.05973566600005,77.07003041601274,77.07003041601274,,77.43876262500999,f,0.36749012500513345,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
14,14,go-signal,apple,apple,same,same,images/006 .bmp,006 .bmp,5,5,0,None,f,0.31873237498803064,None,,,0,5,5,13,77.44531045801705,,77.44336758300778,77.44531045801705,77.92869000000064,77.93131250000442,78.41507479100255,78.4260257499991,78.4260257499991,78.8248901659972,80.41168491600547,80.41168491600547,80.41168491600547,80.4103376250132,None,80.41037495800992,80.42826887499541,80.42826887499541,,80.75017354098964,f,0.31873237498803064,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
10,10,go,basket,None,none,none,images/020 .bmp,020 .bmp,6,6,0,None,f,3.7014724159962498,None,,,0,6,6,9,80.75581270799739,,80.75312479099375,80.75581270799739,81.23663895801292,81.24162720801542,81.7227191659913,81.73655533301644,81.73655533301644,82.13729420799064,83.72270841599675,83.72270841599675,83.72270841599675,83.72149295799318,None,83.72152712501702,83.73658937501023,83.73658937501023,84.72276462501031,87.43943408300402,f,3.7014724159962498,None,,,pilot,001,2025-11-21_10h52.27.740,untitled,,2025.1.1,None,2025-11-21 10h52.32.336765 -0800,
15,15,go-signal,apple,apple,same,same,images/006 .bmp,006 .bmp,7,7,0,,,,,,,0,7,7,14,87.44537724999827,,87.44123879101244,87.44537724999827,87.92624329100363,87.93260533301509,88.41169454099145,88.42526079100207,88.42526079100207,88.82557537499815,90.42570325001725,90.42570325001725,90.42570325001725,90.41061441600323,None,90.41065199999139,90.43236254100339,90.43236254100339,,,,,,,,,,,,,,,,
